isbn,title,authors,overview
9780061787768,101 Places Not To See Before You Die,['Catherine Price'],"<blockquote>
<p>Because bad places make good stories</p>
<p>The Testicle Festival • Garbage City • Rush Hour on a Samoan Bus • Y our Boss's Bedroom • Ibiza on a Family Vacation • Stonehenge • The Road of Death • A North Korean Gulag • Fucking, Austria • And 92 More!</p>
</blockquote>
<p>From the Grover Cleveland Service Area to the Beijing Museum of Tap Water to, of course, Euro Disney, <b>101 Places Not to See Before You Die</b> brings you lively tales of the most ill-conceived museums, worst theme parks, and grossest Superfund sites that you'll ever have the pleasure of not visiting. Journalist Catherine Price travels the globe for stories of misadventure to which any seasoned traveler can relate—including guest entries from writers such as Nicholas Kristof, Mary Roach, Michael Pollan, Rebecca Solnit, and A. J. Jacobs—and along the way she discovers that the worst experiences are often the ones we'll never forget.</p>"
9780061231360,"A Dangerous Beauty (widows Club, Book 1)",['Sophia Nash'],"<blockquote>
<p>Love, n. A temporary insanity curable by marriage or by the removal of the patient from the influences under which he incurred the disorder.<br>
<b>The Devil's Dictionary</b>, Ambrose Bierce</p>
</blockquote>
<p>A Courageous Outcast . . .</p>
<p>Rosamunde Baird has lost everything and has no choice but to accept an invitation to spend a season with a dowager duchess and her clandestine ladies club. Determined to stay in the shadows and live quietly, she has sworn never again to come face to face with adventure and temptation, two things that brought her ruin years ago. But then the Duke of Helston dangles before her the very things she craves most . . .</p>
<p>Lord Fire &amp; Ice . . .</p>
<p>Mysterious Luc St. Aubyn has a much-deserved reputation for exuding blistering passion at night and frost the morning after. What demons drive this audacious war hero to hide secrets about the dowager's club and his devilish dictionary? When he's blindsided by his reactions to a virtuous siren, he has no choice but to reveal all during a scandal that will doom them . . . or save them, if only they dare to believe in love.</p>"
9781250035820,J Is For Judgment,['Sue Grafton'],"<br>
""J"" is for Jaffe: Wendell Jaffe, dead these past five years. Or so it seemed until his former insurance agent spotted him in the bar of a dusty little resort halfway between Cabo San Lucas and La Paz.
<p class=""null1"">""In truth, the facts about Wendell Jaffe had nothing to do with my family history, but murder is seldom tidy and no one ever said revelations operate in a straight line. It was my investigation into the dead man's past that triggered the inquiry into my own, and in the end the two stories became difficult to separate.""</p>
<p>Five years ago, when Jaffe's thirty-five-foot Fuji ketch was found drifting off the Baja coast, it seemed a sure thing he'd gone overboard. The note he left behind admitted he was flat broke, his business bankrupt, his real estate gambit nothing but a huge Ponzi scheme about to collapse, with criminal indictment certain to follow. When the authorities soon after descended on his banks and his books, there was nothing left: Jaffe had stripped the lot.</p>
<p class=""null1"">""Given my insatiable curiosity and my natural inclination to poke my nose in where it doesn't belong, it was odd to realize how little attention I'd paid to my own past. I'd simply accepted what I was told, constructing my personal mythology on the flimsiest of facts.""</p>
<p>But Jaffe wasn't quite without assets. There was the $500,000 life insurance policy made out to his wife and underwritten by California Fidelity. With no corpse to prove death, however, the insurance company was in no hurry to pay the claim. Dana Jaffe had to wait out the statutory five years until her missing husband could be declared legally dead. Just two months before Wendell Jaffe was sighted in that dusty resort bar, California Fidelity finally paid in full. Now they wanted the truth. And they were willing to hire Kinsey Millhone to dig it up.</p>
<p>As Kinsey pushes deeper into the mystery surrounding Wendell Jaffe's pseudocide, she explores her own past, discovering that in family matters as in crime, sometimes it's better to reserve judgment.</p>
<p>""J"" is for judgment: the kind we're quick to make and often quicker to regret.</p>
<p><i>""J"" Is for Judgment</i>: Kinsey Millhone's tenth excursion into the dark places of the heart where duplicity is the governing rule and murder the too-frequent result.<br>
</p>"
9781451637762,1636: The Kremlin Games (ring Of Fire),"['Eric Flint', 'Gorg Huff', 'Paula Goodlett']","<br>
#14 in the multiply bestselling Ring of Fire Series. After carving a place for itself among the struggling powers of 17th century Western Europe, the out-of-time modern town of Grantville, West Virginia must fight for its life in a war-torn Europe just emerging from medieval skullduggery.
<p>1636. Grantville has bounced back and established its new mission and identity, but it seems some have been left behind—people like Bernie Zeppi, courageous in the battle, but unable to figure out what to do with himself in a world that’s utterly changed. Then Russian emissary Vladimir Gorchacov arrives in Grantville and hires Bernie to journey to Moscow and bring the future to a Russia mired in slavish serfdom and byzantine imperial plots. Bernie jumps at the chance. He figures it to be an easy gig, complete with high pay and hot-and-cold running women.</p>
<p>But one thing Bernie hasn’t counted on is the chance to find his purpose in Mother Russia, from fighting the needless death of children from typhoid to building the first dirigible in Russian history. And then there’s love. Just as Bernie realizes his feeling for a certain Russian noblewoman may have gone way beyond respect, he finds them both enmeshed in the deadly politics of Kremlin power struggles.</p>
<p>War with Poland is afoot and Russia itself is about to get a revolution from within–three centuries early. Bernie Zeppi, former Grantville auto mechanic, is going to have the chance to prove he’s not the loser he believed himself to be. For now Bernie’s task is to save the woman he loves and the country he has come to call his own from collapse into a new Dark Age.</p>
<p class=""null1"">About Eric Flint’s Ring of Fire series:</p>
<p>“This alternate history series is…a landmark…”—<i>Booklist</i></p>
<p>“[Eric] Flint's <i>1632</i> universe seems to be inspiring a whole new crop of gifted alternate historians.”—<i>Booklist</i></p>
<p>“…reads like a technothriller set in the age of the Medicis…”—<i>Publishers Weekly</i></p>
<p>“…each new entry appears better than the previous one, a seemingly impossible feat…terrific.”—<i>Midwest Book Review</i></p>
<p>“[C]ombines accurate historical research with bold leaps of the imagination.”—<i>Library Journal</i></p>"
9781451642469,'twas The Night After Christmas (the Hellions Of Halstead Hall),['Sabrina Jeffries'],"<br>
<b>A heartwarming Christmas romance from a beloved <i>New York Times</i> bestselling author!</b> 
<p>Pierce Waverly, the Earl of Devonmont, has been estranged from his mother for most of his life. When his mother’s new companion, Mrs. Camilla Stuart, writes to tell him that his mother is seriously ill, he goes home. But when he learns that the lovely widow tricked him in order to effect a holiday reconciliation, he refuses to stay—unless she meets his “terms.” Somewhere between trying to seduce the beautiful Camilla and struggling with the cruel memories of his childhood Christmases, Pierce discovers that not only does forgiveness go two ways, but that love can blossom even in the coldest of winters.</p>"
9780896898394,200 Years Of Dolls: Identification And Price Guide,['Dawn Herlocher'],"<br>
<b>If you love dolls, you'll want this book!</b>
<p class=""null1"">If you collect dolls, you'll definitely need this book!</p>
<p>In these pages you'll find:</p>
<ul>
<li>More than 300 photos to assist in doll identification</li>
<li>155 manufactures and categories presented alphabetically</li>
<li>Easy-to-use and up-to-date value charts for each category</li>
<li>Tips for caring for and displaying your dolls, and for spotting fakes and reproductions</li>
</ul>"
9780805079166,3 Tales Retold And Illustrated,['Edward Miller'],"<br>
<b>Three classic fairy tales all dressed up in new clothes for contemporary readers</b>
<p>Fairy tales play an integral role in child development as they introduce the tenets of storytelling and the concept of good and evil. Here are three beloved fairy tales bound up in one fresh edition, newly retold and illustrated in Edward Miller's bold and inviting style. This timeless picture book is perfect for parents and children to read together.</p>"
9781426850561,A Place To Call Home,['Kathryn Springer'],"<br>
<b>Who Is Quinn O'Halloran?</b>
<p>Well, he's not <i>exactly</i> who he tells Abby Porter he is. Sure, he's the carpenter who'll help turn her run-down lodge into a charming inn. But what he <i>can't</i> tell her is that her worried brother hired him to secretly watch over her. After two weeks, he'll finally be able to return to his old life—where he belongs. Yet the closer he gets to sweet Abby, the more he wants to tell her <i>all</i> his secrets. Including his desire to build a life with her on Mirror Lake—forever.</p>"
9781459227699,A Callahan Wedding (harlequin American Romance Series #1401),['Tina Leonard'],"<br>
<br>
<br>
<em>""Holy Smokes. I'm A Father.""</em><br>
<br>
Sabrina McKinley broke Jonas's heart when she left him for another man. Then the eldest Callahan brother gets the surprise of his life when he sees her againholding his son. Even at six months, his bouncing baby boy was wearing the legendary Callahan smile!<br>
<br>
Which means Sabrina has got to marry him, even if Jonas has to drag her to the altar.<br>
<br>
Sabrina's been head over heels for the hunky cowboy doctor since the day she first came to Rancho Diablo; it's always been Jonas keeping her at arm's length. She won't settle for anything less than the real deal—the love and happiness that Jonas's five brothers have found.<br>
<br>
But when a revelation about a family secret comes out, Sabrina can see Jonas is ready to look toward the future. He won't be the last bachelor on the ranch. After all, he's a Callahan!<br>
<br>"
9781459226036,A Cold Creek Reunion (harlequin Special Edition Series #2179),['RaeAnne Thayne'],"<br>
<br>
<br>
<em>He was the one you called when you needed rescuing</em><br>
<br>
But who was Taft Bowman going to call when he needed help? Because ten years ago Laura Pendleton, the love of his life, had left town without a word, then or since. Now she was back, with a new last name—and two adorable, high-needs little ones in tow. Well, Taft had been stupid enough to let her go once beforehe wasn't about to make the same mistake again. He'd never stopped loving her—and one look at those adorable little faces and he knew that he was meant to be with Laura and her kids forever. All he had to do was convince her that this time he was a man she could count on!<br>
<br>"
